lane_id,link_id,lane_num,length_feet,speed_mph,volume,numDetects,type,up_node,dest_node
213_215_3,213_215,-1,809.8536,20.1168,466,1,thru,213,216
213_215_-1,213_215,-1,65.532,20.1168,128,1,left,213,198
216_215_1,216_215,-1,402.9456,20.1168,1165,1,thru,216,213
216_215_2,216_215,-1,402.9456,20.1168,1165,1,thru,216,213
216_215_3,216_215,-1,402.9456,20.1168,1165,1,thru,216,213
216_215_-1,216_215,-1,67.056,20.1168,78,1,left,216,422
440_216_1,440_216,-1,344.72880000000004,13.4112,0,1,thru,440,439
440_216_-1,440_216,-1,28.956000000000003,13.4112,0,1,left,440,215
439_216_1,439_216,-1,325.8312,13.4112,0,1,thru,439,440
439_216_-1,439_216,-1,30.48,13.4112,0,1,left,439,219
215_216_1,215_216,-1,402.9456,20.1168,0,1,thru,215,219
215_216_2,215_216,-1,402.9456,20.1168,0,1,thru,215,219
215_216_3,215_216,-1,402.9456,20.1168,0,1,thru,215,219
215_216_-1,215_216,-1,42.672000000000004,20.1168,0,1,left,215,439
219_216_1,219_216,-1,824.7888,20.1168,0,1,thru,219,215
219_216_2,219_216,-1,824.7888,20.1168,0,1,thru,219,215
219_216_3,219_216,-1,824.7888,20.1168,0,1,thru,219,215
219_216_-1,219_216,-1,44.196000000000005,20.1168,0,1,left,219,440
241_219_1,241_219,-1,115.21440000000001,15.6464,17,1,thru,241,310
241_219_2,241_219,-1,27.432000000000002,15.6464,64,1,right,241,220
241_219_3,241_219,-1,27.432000000000002,15.6464,64,1,right,241,220
241_219_-1,241_219,-1,27.432000000000002,15.6464,38,1,left,241,216
310_219_1,310_219,-1,81.3816,13.4112,4,1,thru,310,241
310_219_2,310_219,-1,33.528,13.4112,6,1,right,310,216
310_219_-1,310_219,-1,33.528,13.4112,15,1,left,310,220
310_219_-2,310_219,-2,33.528,13.4112,15,1,left,310,220
216_219_1,216_219,-1,824.7888,20.1168,923,1,thru,216,220
216_219_2,216_219,-1,824.7888,20.1168,923,1,thru,216,220
216_219_3,216_219,-1,824.7888,20.1168,923,1,thru,216,220
216_219_4,216_219,-1,88.39200000000001,20.1168,121,1,right,216,241
216_219_-1,216_219,-1,68.58,20.1168,59,1,left,216,310
220_219_1,220_219,-1,329.184,20.1168,1697,1,thru,220,216
220_219_2,220_219,-1,329.184,20.1168,1697,1,thru,220,216
220_219_3,220_219,-1,329.184,20.1168,1697,1,thru,220,216
220_219_4,220_219,-1,68.58,20.1168,255,1,right,220,310
220_219_-1,220_219,-1,73.152,20.1168,244,1,left,220,241
379_220_1,379_220,-1,175.86960000000002,20.1168,234,1,thru,379,383
379_220_2,379_220,-1,175.86960000000002,20.1168,234,1,thru,379,383
379_220_3,379_220,-1,82.296,20.1168,714,1,right,379,219
379_220_-1,379_220,-1,175.86960000000002,20.1168,251,1,left,379,420
219_220_1,219_220,-1,329.184,20.1168,470,1,thru,219,420
219_220_2,219_220,-1,329.184,20.1168,470,1,thru,219,420
219_220_3,219_220,-1,329.184,20.1168,470,1,thru,219,420
219_220_4,219_220,-1,329.184,20.1168,470,1,thru,219,420
219_220_5,219_220,-1,329.184,20.1168,470,1,thru,219,420
219_220_6,219_220,-1,96.012,20.1168,160,1,right,219,383
420_220_1,420_220,-1,131.064,20.1168,1044,1,thru,420,219
420_220_2,420_220,-1,131.064,20.1168,1044,1,thru,420,219
420_220_3,420_220,-1,131.064,20.1168,1044,1,thru,420,219
420_220_-1,420_220,-1,131.064,20.1168,298,1,left,420,383
420_220_-2,420_220,-2,131.064,20.1168,298,1,left,420,383
226_221_1,226_221,-1,579.7296,20.1168,1229,1,thru,226,204
226_221_2,226_221,-1,579.7296,20.1168,1229,1,thru,226,204
226_221_3,226_221,-1,579.7296,20.1168,1229,1,thru,226,204
226_221_4,226_221,-1,60.96,20.1168,53,1,right,226,187
226_221_-1,226_221,-1,60.96,20.1168,213,1,left,226,545
204_221_1,204_221,-1,407.8224,20.1168,510,1,thru,204,226
204_221_2,204_221,-1,407.8224,20.1168,510,1,thru,204,226
204_221_3,204_221,-1,407.8224,20.1168,510,1,thru,204,226
204_221_-1,204_221,-1,45.72,20.1168,93,1,left,204,187
545_221_1,545_221,-1,146.304,13.4112,6,1,thru,545,187
545_221_2,545_221,-1,42.672000000000004,13.4112,60,1,right,545,226
545_221_-1,545_221,-1,56.388000000000005,13.4112,21,1,left,545,204
187_221_1,187_221,-1,120.396,13.4112,6,1,thru,187,545
187_221_2,187_221,-1,65.532,13.4112,42,1,right,187,204
187_221_-1,187_221,-1,60.96,13.4112,9,1,left,187,226
236_222_1,236_222,-1,802.8432,20.1168,1436,1,thru,236,210
236_222_2,236_222,-1,802.8432,20.1168,1436,1,thru,236,210
236_222_3,236_222,-1,802.8432,20.1168,1436,1,thru,236,210
236_222_-1,236_222,-1,44.196000000000005,20.1168,10,1,left,236,260
210_222_1,210_222,-1,810.1584,20.1168,496,1,thru,210,236
210_222_2,210_222,-1,810.1584,20.1168,496,1,thru,210,236
210_222_3,210_222,-1,810.1584,20.1168,496,1,thru,210,236
210_222_-1,210_222,-1,45.72,20.1168,10,1,left,210,255
260_222_1,260_222,-1,275.5392,13.4112,10,1,thru,260,255
260_222_2,260_222,-1,6.096,13.4112,40,1,right,260,236
260_222_-1,260_222,-1,30.48,13.4112,40,1,left,260,210
255_222_1,255_222,-1,294.132,13.4112,10,1,thru,255,260
255_222_2,255_222,-1,6.096,13.4112,40,1,right,255,210
255_222_-1,255_222,-1,30.48,13.4112,40,1,left,255,236
172_223_1,172_223,-1,106.0704,17.8816,0,,thru,172,151
172_223_2,172_223,-1,106.0704,17.8816,0,,right,172,432
18_224_1,18_224,-1,540.1056,15.6464,1158,1,thru,18,17
18_224_2,18_224,-1,540.1056,15.6464,1158,1,thru,18,17
18_224_3,18_224,-1,540.1056,15.6464,1158,1,thru,18,17
18_224_-1,18_224,-1,38.1,15.6464,0,1,left,18,427
17_224_1,17_224,-1,273.1008,17.8816,2002,1,thru,17,18
17_224_2,17_224,-1,273.1008,17.8816,2002,1,thru,17,18
17_224_3,17_224,-1,273.1008,17.8816,2002,1,thru,17,18
17_224_-1,17_224,-1,57.912000000000006,17.8816,82,1,left,17,449
17_224_-2,17_224,-2,57.912000000000006,17.8816,82,1,left,17,449
427_224_1,427_224,-1,48.768,13.4112,0,1,thru,427,449
427_224_-1,427_224,-1,9.144,13.4112,0,1,left,427,17
449_224_1,449_224,-1,212.7504,13.4112,0,1,thru,449,427
449_224_-1,449_224,-1,45.72,13.4112,105,1,left,449,18
7_225_1,7_225,-1,299.3136,17.8816,1098,1,thru,7,3
7_225_2,7_225,-1,299.3136,17.8816,1098,1,thru,7,3
7_225_3,7_225,-1,299.3136,17.8816,1098,1,thru,7,3
7_225_-1,7_225,-1,36.576,17.8816,4,1,left,7,463
3_225_1,3_225,-1,499.872,17.8816,904,1,thru,3,7
3_225_2,3_225,-1,499.872,17.8816,904,1,thru,3,7
3_225_3,3_225,-1,499.872,17.8816,904,1,thru,3,7
3_225_-1,3_225,-1,24.384,17.8816,64,1,left,3,462
463_225_1,463_225,-1,260.2992,13.4112,4,1,thru,463,462
463_225_-1,463_225,-1,33.528,13.4112,17,1,left,463,3
462_225_1,462_225,-1,209.0928,13.4112,3,1,thru,462,463
462_225_-1,462_225,-1,12.192,13.4112,134,1,left,462,7
481_226_1,481_226,-1,414.528,20.1168,1510,1,thru,481,221
481_226_2,481_226,-1,414.528,20.1168,1510,1,thru,481,221
481_226_3,481_226,-1,414.528,20.1168,1510,1,thru,481,221
481_226_-1,481_226,-1,45.72,20.1168,50,1,left,481,425
221_226_1,221_226,-1,579.7296,20.1168,365,1,thru,221,481
221_226_2,221_226,-1,579.7296,20.1168,365,1,thru,221,481
221_226_3,221_226,-1,579.7296,20.1168,365,1,thru,221,481
221_226_4,221_226,-1,27.432000000000002,20.1168,20,1,right,221,425
425_226_1,425_226,-1,60.96,13.4112,0,1,right,425,481
425_226_-1,425_226,-1,60.96,13.4112,0,1,left,425,221
425_226_-2,425_226,-2,60.96,13.4112,0,1,left,425,221
273_228_1,273_228,-1,159.4104,13.4112,10,1,thru,273,272
273_228_2,273_228,-1,159.4104,13.4112,10,1,thru,273,272
273_228_-1,273_228,-1,35.052,13.4112,25,1,left,273,746
272_228_1,272_228,-1,151.7904,13.4112,10,1,thru,272,273
272_228_2,272_228,-1,151.7904,13.4112,10,1,thru,272,273
272_228_3,272_228,-1,64.00800000000001,13.4112,10,1,right,272,746
272_228_-1,272_228,-1,64.00800000000001,13.4112,17,1,left,272,229
746_228_1,746_228,-1,446.53200000000004,20.1168,1275,1,thru,746,229
746_228_2,746_228,-1,446.53200000000004,20.1168,1275,1,thru,746,229
746_228_3,746_228,-1,59.436,20.1168,178,1,right,746,273
746_228_-1,746_228,-1,51.816,20.1168,81,1,left,746,272
229_228_1,229_228,-1,336.80400000000003,20.1168,1002,1,thru,229,746
229_228_2,229_228,-1,336.80400000000003,20.1168,1002,1,thru,229,746
229_228_3,229_228,-1,59.436,20.1168,127,1,right,229,272
229_228_-1,229_228,-1,59.436,20.1168,218,1,left,229,273
243_229_1,243_229,-1,957.072,20.1168,1173,1,thru,243,481
243_229_2,243_229,-1,957.072,20.1168,1173,1,thru,243,481
243_229_3,243_229,-1,54.864000000000004,20.1168,329,1,right,243,231
243_229_-1,243_229,-1,54.864000000000004,20.1168,194,1,left,243,228
481_229_1,481_229,-1,216.40800000000002,20.1168,205,1,thru,481,243
481_229_2,481_229,-1,216.40800000000002,20.1168,205,1,thru,481,243
481_229_3,481_229,-1,44.196000000000005,20.1168,42,1,right,481,228
481_229_-1,481_229,-1,44.196000000000005,20.1168,75,1,left,481,231
228_229_1,228_229,-1,336.80400000000003,20.1168,981,1,thru,228,231
228_229_2,228_229,-1,336.80400000000003,20.1168,981,1,thru,228,231
228_229_3,228_229,-1,56.388000000000005,20.1168,113,1,right,228,243
228_229_-1,228_229,-1,56.388000000000005,20.1168,216,1,left,228,481
231_229_1,231_229,-1,818.0832,20.1168,651,1,thru,231,228
231_229_2,231_229,-1,818.0832,20.1168,651,1,thru,231,228
231_229_3,231_229,-1,60.96,20.1168,218,1,right,231,481
231_229_-1,231_229,-1,60.96,20.1168,106,1,left,231,243
354_231_1,354_231,-1,203.9112,13.4112,69,1,thru,354,482
354_231_2,354_231,-1,59.436,13.4112,63,1,right,354,232
354_231_-1,354_231,-1,59.436,13.4112,70,1,left,354,229
482_231_1,482_231,-1,1411.2240000000002,15.6464,32,1,thru,482,354
482_231_2,482_231,-1,60.96,15.6464,39,1,right,482,229
482_231_-1,482_231,-1,60.96,15.6464,27,1,left,482,232
229_231_1,229_231,-1,818.0832,20.1168,675,1,thru,229,232
229_231_2,229_231,-1,818.0832,20.1168,675,1,thru,229,232
229_231_3,229_231,-1,60.96,20.1168,29,1,right,229,354
229_231_-1,229_231,-1,60.96,20.1168,248,1,left,229,482
232_231_1,232_231,-1,806.5008,20.1168,1095,1,thru,232,229
232_231_2,232_231,-1,806.5008,20.1168,1095,1,thru,232,229
232_231_3,232_231,-1,56.388000000000005,20.1168,330,1,right,232,482
232_231_-1,232_231,-1,56.388000000000005,20.1168,105,1,left,232,354
269_232_1,269_232,-1,795.528,20.1168,1252,1,thru,269,208
269_232_2,269_232,-1,795.528,20.1168,1252,1,thru,269,208
269_232_-1,269_232,-1,53.34,20.1168,435,1,left,269,231
208_232_1,208_232,-1,1613.9160000000002,20.1168,238,1,thru,208,269
208_232_2,208_232,-1,1613.9160000000002,20.1168,238,1,thru,208,269
208_232_-1,208_232,-1,45.72,20.1168,90,1,left,208,236
231_232_1,231_232,-1,806.5008,20.1168,596,1,thru,231,236
231_232_2,231_232,-1,806.5008,20.1168,596,1,thru,231,236
231_232_-1,231_232,-1,35.052,20.1168,133,1,left,231,208
236_232_1,236_232,-1,1602.6384,20.1168,1155,1,thru,236,231
236_232_2,236_232,-1,1602.6384,20.1168,1155,1,thru,236,231
236_232_3,236_232,-1,68.58,20.1168,227,1,right,236,208
236_232_-1,236_232,-1,68.58,20.1168,157,1,left,236,269
423_236_1,423_236,-1,67.056,20.1168,807,1,thru,423,222
423_236_2,423_236,-1,67.056,20.1168,807,1,thru,423,222
423_236_3,423_236,-1,67.056,20.1168,807,1,thru,423,222
423_236_-1,423_236,-1,59.436,20.1168,125,1,left,423,232
222_236_1,222_236,-1,802.8432,20.1168,340,1,thru,222,423
222_236_2,222_236,-1,802.8432,20.1168,340,1,thru,222,423
222_236_3,222_236,-1,802.8432,20.1168,340,1,thru,222,423
222_236_-1,222_236,-1,60.96,20.1168,70,1,left,222,240
232_236_1,232_236,-1,1602.6384,20.1168,592,1,thru,232,240
232_236_2,232_236,-1,1602.6384,20.1168,592,1,thru,232,240
232_236_-1,232_236,-1,60.96,20.1168,204,1,left,232,222
240_236_1,240_236,-1,1605.9912000000002,20.1168,1155,1,thru,240,232
240_236_2,240_236,-1,1605.9912000000002,20.1168,1155,1,thru,240,232
240_236_3,240_236,-1,48.768,20.1168,259,1,right,240,222
240_236_-1,240_236,-1,47.244,20.1168,108,1,left,240,423
262_240_1,262_240,-1,462.99120000000005,20.1168,590,1,thru,262,422
262_240_2,262_240,-1,462.99120000000005,20.1168,590,1,thru,262,422
262_240_3,262_240,-1,60.96,20.1168,142,1,right,262,244
262_240_-1,262_240,-1,60.96,20.1168,180,1,left,262,236
422_240_1,422_240,-1,1469.4408,20.1168,210,1,thru,422,262
422_240_2,422_240,-1,1469.4408,20.1168,210,1,thru,422,262
422_240_3,422_240,-1,60.96,20.1168,83,1,right,422,236
422_240_-1,422_240,-1,57.912000000000006,20.1168,68,1,left,422,244
236_240_1,236_240,-1,1605.9912000000002,20.1168,476,1,thru,236,244
236_240_2,236_240,-1,1605.9912000000002,20.1168,476,1,thru,236,244
236_240_3,236_240,-1,60.96,20.1168,57,1,right,236,262
236_240_-1,236_240,-1,60.96,20.1168,105,1,left,236,422
244_240_1,244_240,-1,1242.6696000000002,20.1168,1013,1,thru,244,236
244_240_2,244_240,-1,1242.6696000000002,20.1168,1013,1,thru,244,236
244_240_3,244_240,-1,57.912000000000006,20.1168,144,1,right,244,422
244_240_-1,244_240,-1,56.388000000000005,20.1168,90,1,left,244,262
261_243_1,261_243,-1,772.0584,20.1168,0,2,thru,261,229
261_243_2,261_243,-1,772.0584,20.1168,0,2,thru,261,229
261_243_-1,261_243,-1,772.0584,20.1168,0,1,left,261,552
229_243_1,229_243,-1,957.072,20.1168,0,2,thru,229,261
229_243_2,229_243,-1,957.072,20.1168,0,2,thru,229,261
229_243_-1,229_243,-1,957.072,20.1168,0,1,left,229,551
552_243_1,552_243,-1,145.6944,13.4112,0,2,thru,552,551
551_243_1,551_243,-1,188.6712,13.4112,0,2,thru,551,552
148_244_1,148_244,-1,71.628,15.6464,78,1,right,148,240
148_244_-1,148_244,-1,94.1832,15.6464,99,1,left,148,338
148_244_-2,148_244,-2,94.1832,15.6464,99,1,left,148,338
240_244_1,240_244,-1,1242.6696000000002,20.1168,900,1,thru,240,338
240_244_2,240_244,-1,1242.6696000000002,20.1168,900,1,thru,240,338
240_244_-1,240_244,-1,44.196000000000005,20.1168,83,1,left,240,148
338_244_1,338_244,-1,301.752,20.1168,1680,1,thru,338,240
338_244_2,338_244,-1,301.752,20.1168,1680,1,thru,338,240
338_244_3,338_244,-1,301.752,20.1168,105,1,right,338,148
289_245_1,289_245,-1,90.52560000000001,20.1168,116,1,thru,289,256
289_245_2,289_245,-1,90.52560000000001,20.1168,116,1,thru,289,256
289_245_3,289_245,-1,82.296,20.1168,567,1,right,289,338
289_245_-1,289_245,-1,90.52560000000001,20.1168,333,1,left,289,445
338_245_1,338_245,-1,85.34400000000001,20.1168,590,1,thru,338,445
338_245_2,338_245,-1,85.34400000000001,20.1168,590,1,thru,338,445
338_245_3,338_245,-1,85.34400000000001,20.1168,590,1,thru,338,445
338_245_4,338_245,-1,85.34400000000001,20.1168,590,1,thru,338,445
338_245_5,338_245,-1,85.34400000000001,20.1168,590,1,thru,338,445
338_245_6,338_245,-1,80.772,20.1168,168,1,right,338,256
445_245_1,445_245,-1,100.584,20.1168,1385,1,thru,445,338
445_245_2,445_245,-1,100.584,20.1168,1385,1,thru,445,338
445_245_3,445_245,-1,100.584,20.1168,1385,1,thru,445,338
445_245_-1,445_245,-1,100.584,20.1168,212,1,left,445,256
445_245_-2,445_245,-2,100.584,20.1168,212,1,left,445,256
295_246_1,295_246,-1,399.8976,13.4112,0,1,thru,295,7001
295_246_2,295_246,-1,399.8976,13.4112,0,1,thru,295,7001
295_246_-1,295_246,-1,53.34,13.4112,0,1,left,295,455
7001_246_1,7001_246,-1,358.14000000000004,17.8816,0,1,thru,7001,295
7001_246_2,7001_246,-1,358.14000000000004,17.8816,0,1,thru,7001,295
7001_246_3,7001_246,-1,27.432000000000002,17.8816,0,1,right,7001,455
455_246_1,455_246,-1,746.1504,13.4112,0,1,right,455,295
455_246_-1,455_246,-1,35.052,13.4112,0,1,left,455,7001
454_247_-1,454_247,-1,149.9616,13.4112,31,1,left,454,14
14_247_1,14_247,-1,358.44480000000004,13.4112,439,1,thru,14,5201
14_247_2,14_247,-1,358.44480000000004,13.4112,439,1,thru,14,5201
14_247_3,14_247,-1,28.956000000000003,13.4112,9,1,right,14,454
5201_247_1,5201_247,-1,346.55760000000004,13.4112,213,1,thru,5201,14
5201_247_2,5201_247,-1,346.55760000000004,13.4112,213,1,thru,5201,14
5201_247_-1,5201_247,-1,45.72,13.4112,15,1,left,5201,454
253_248_1,253_248,-1,407.2128,20.1168,0,1,thru,253,423
253_248_2,253_248,-1,407.2128,20.1168,0,1,thru,253,423
253_248_-1,253_248,-1,45.72,20.1168,0,1,left,253,265
423_248_1,423_248,-1,739.4448,20.1168,0,1,thru,423,253
423_248_2,423_248,-1,739.4448,20.1168,0,1,thru,423,253
423_248_3,423_248,-1,739.4448,20.1168,0,1,thru,423,253
423_248_-1,423_248,-1,60.96,20.1168,0,1,left,423,266
265_248_1,265_248,-1,130.1496,13.4112,0,1,thru,265,266
265_248_2,265_248,-1,76.2,13.4112,0,1,right,265,253
265_248_-1,265_248,-1,57.912000000000006,13.4112,0,1,left,265,423
266_248_1,266_248,-1,153.6192,13.4112,0,1,thru,266,265
266_248_2,266_248,-1,153.6192,13.4112,0,1,thru,266,265
266_248_-1,266_248,-1,44.196000000000005,13.4112,0,1,left,266,253
369_249_1,369_249,-1,260.9088,13.4112,0,1,right,369,5213
369_249_-1,369_249,-1,260.9088,13.4112,0,1,left,369,20
5213_249_1,5213_249,-1,470.3064,17.8816,0,1,thru,5213,20
5213_249_2,5213_249,-1,470.3064,17.8816,0,1,thru,5213,20
5213_249_-1,5213_249,-1,47.244,17.8816,0,1,left,5213,369
5213_249_-2,5213_249,-2,47.244,17.8816,0,1,left,5213,369
20_249_1,20_249,-1,801.9288,17.8816,0,1,thru,20,5213
20_249_2,20_249,-1,801.9288,17.8816,0,1,thru,20,5213
20_249_3,20_249,-1,28.956000000000003,17.8816,0,1,right,20,369
258_250_1,258_250,-1,39.3192,6.7056,0,1,thru,258,510
510_250_1,510_250,-1,124.6632,6.7056,0,1,thru,510,258
510_250_2,510_250,-1,88.39200000000001,6.7056,13,1,right,510,355
510_250_3,510_250,-1,88.39200000000001,6.7056,13,1,right,510,355
355_250_1,355_250,-1,180.74640000000002,20.1168,964,1,thru,355,156
355_250_2,355_250,-1,180.74640000000002,20.1168,964,1,thru,355,156
355_250_3,355_250,-1,180.74640000000002,20.1168,964,1,thru,355,156
355_250_-1,355_250,-1,109.72800000000001,20.1168,37,1,left,355,510
355_250_-2,355_250,-2,109.72800000000001,20.1168,37,1,left,355,510
156_250_1,156_250,-1,214.88400000000001,20.1168,2063,1,thru,156,355
156_250_2,156_250,-1,214.88400000000001,20.1168,2063,1,thru,156,355
156_250_3,156_250,-1,214.88400000000001,20.1168,2063,1,thru,156,355
156_250_4,156_250,-1,38.1,20.1168,32,1,right,156,510
156_250_-1,156_250,-1,18.288,20.1168,1,1,left,156,258
7053_251_1,7053_251,-1,326.7456,17.8816,1000,1,thru,7053,340
7053_251_2,7053_251,-1,326.7456,17.8816,1000,1,thru,7053,340
7053_251_3,7053_251,-1,326.7456,17.8816,1000,1,thru,7053,340
7053_251_-1,7053_251,-1,15.24,17.8816,25,1,left,7053,271
340_251_1,340_251,-1,248.412,13.4112,342,1,thru,340,7053
340_251_2,340_251,-1,248.412,13.4112,342,1,thru,340,7053
340_251_3,340_251,-1,248.412,13.4112,342,1,thru,340,7053
340_251_4,340_251,-1,44.196000000000005,13.4112,63,1,right,340,271
271_251_1,271_251,-1,46.3296,13.4112,14,1,right,271,7053
271_251_-1,271_251,-1,42.672000000000004,13.4112,10,1,left,271,340
271_251_-2,271_251,-2,42.672000000000004,13.4112,10,1,left,271,340
374_252_1,374_252,-1,60.0456,13.4112,3,1,thru,374,157
374_252_2,374_252,-1,51.816,13.4112,9,1,right,374,294
374_252_-1,374_252,-1,51.816,13.4112,3,1,left,374,7053
157_252_1,157_252,-1,278.5872,15.6464,9,1,thru,157,374
157_252_2,157_252,-1,278.5872,15.6464,9,1,thru,157,374
157_252_-1,157_252,-1,47.244,15.6464,6,1,left,157,294
294_252_1,294_252,-1,116.12880000000001,17.8816,582,1,thru,294,7053
294_252_2,294_252,-1,116.12880000000001,17.8816,582,1,thru,294,7053
294_252_3,294_252,-1,116.12880000000001,17.8816,582,1,thru,294,7053
294_252_-1,294_252,-1,60.96,17.8816,7,1,left,294,374
7053_252_1,7053_252,-1,141.4272,13.4112,298,1,thru,7053,294
7053_252_2,7053_252,-1,141.4272,13.4112,298,1,thru,7053,294
7053_252_3,7053_252,-1,141.4272,13.4112,298,1,thru,7053,294
7053_252_4,7053_252,-1,54.864000000000004,13.4112,17,1,right,7053,374
7053_252_-1,7053_252,-1,56.388000000000005,13.4112,52,1,left,7053,157
263_253_1,263_253,-1,407.5176,15.6464,852,1,thru,263,248
263_253_2,263_253,-1,407.5176,15.6464,852,1,thru,263,248
263_253_-1,263_253,-1,30.48,15.6464,22,1,left,263,267
248_253_1,248_253,-1,407.2128,20.1168,492,1,thru,248,263
248_253_2,248_253,-1,407.2128,20.1168,492,1,thru,248,263
248_253_3,248_253,-1,407.2128,20.1168,492,1,thru,248,263
248_253_-1,248_253,-1,30.48,20.1168,8,1,left,248,408
267_253_1,267_253,-1,107.59440000000001,13.4112,1,1,thru,267,408
267_253_2,267_253,-1,24.384,13.4112,63,1,right,267,263
408_253_1,408_253,-1,61.2648,13.4112,1,1,thru,408,267
408_253_2,408_253,-1,15.24,13.4112,4,1,right,408,248
445_254_1,445_254,-1,111.86160000000001,13.4112,0,,thru,445,2881
445_254_2,445_254,-1,111.86160000000001,13.4112,0,,thru,445,2881
445_254_-1,445_254,-1,111.86160000000001,13.4112,0,,left,445,450
747_264_1,747_264,-1,307.2384,13.4112,0,,thru,747,488
747_264_2,747_264,-1,307.2384,13.4112,0,,thru,747,488
489_264_1,489_264,-1,300.5328,13.4112,0,,right,489,747
489_264_2,489_264,-1,300.5328,13.4112,0,,right,489,747
429_268_1,429_268,-1,158.1912,20.1168,0,,thru,429,289
448_268_-1,448_268,-1,190.8048,13.4112,0,,left,448,289
370_280_1,370_280,-1,349.91040000000004,17.8816,0,,thru,370,411
370_280_2,370_280,-1,349.91040000000004,17.8816,0,,thru,370,411
371_280_-1,371_280,-1,220.37040000000002,13.4112,0,,left,371,411
371_280_-2,371_280,-2,220.37040000000002,13.4112,0,,left,371,411
5290_303_1,5290_303,-1,100.584,13.4112,951,1,thru,5290,5282
5290_303_2,5290_303,-1,100.584,13.4112,951,1,thru,5290,5282
5290_303_3,5290_303,-1,70.104,13.4112,243,1,right,5290,79
5290_303_-1,5290_303,-1,100.584,13.4112,642,1,left,5290,103
103_303_1,103_303,-1,152.4,20.1168,661,1,thru,103,79
103_303_2,103_303,-1,152.4,20.1168,661,1,thru,103,79
103_303_3,103_303,-1,152.4,20.1168,661,1,thru,103,79
103_303_-1,103_303,-1,152.4,20.1168,442,1,left,103,5282
103_303_-2,103_303,-2,152.4,20.1168,442,1,left,103,5282
79_303_1,79_303,-1,171.90720000000002,20.1168,859,1,thru,79,103
79_303_2,79_303,-1,171.90720000000002,20.1168,859,1,thru,79,103
79_303_3,79_303,-1,171.90720000000002,20.1168,859,1,thru,79,103
79_303_4,79_303,-1,171.90720000000002,20.1168,859,1,thru,79,103
79_303_5,79_303,-1,171.90720000000002,20.1168,859,1,thru,79,103
6_306_1,6_306,-1,160.02,20.1168,753,1,thru,6,307
6_306_2,6_306,-1,160.02,20.1168,753,1,thru,6,307
6_306_3,6_306,-1,160.02,20.1168,753,1,thru,6,307
6_306_-1,6_306,-1,115.82400000000001,20.1168,376,1,left,6,347
6_306_-2,6_306,-2,115.82400000000001,20.1168,376,1,left,6,347
307_306_1,307_306,-1,491.0328,20.1168,492,1,thru,307,6
307_306_2,307_306,-1,491.0328,20.1168,492,1,thru,307,6
307_306_3,307_306,-1,491.0328,20.1168,492,1,thru,307,6
307_306_4,307_306,-1,491.0328,20.1168,492,1,thru,307,6
307_306_5,307_306,-1,491.0328,20.1168,170,1,right,307,347
346_306_1,346_306,-1,379.1712,13.4112,29,1,thru,346,347
346_306_2,346_306,-1,379.1712,13.4112,29,1,thru,346,347
346_306_3,346_306,-1,96.012,13.4112,389,1,right,346,307
346_306_-1,346_306,-1,96.012,13.4112,634,1,left,346,6
390_317_1,390_317,-1,117.9576,13.4112,0,,thru,390,17
17_317_1,17_317,-1,313.6392,13.4112,0,,thru,17,390
17_317_2,17_317,-1,313.6392,13.4112,0,,thru,17,390
386_317_1,386_317,-1,121.0056,13.4112,0,,right,386,17
8055_322_1,8055_322,-1,819.912,13.4112,302,1,thru,8055,7010
8055_322_2,8055_322,-1,819.912,13.4112,302,1,thru,8055,7010
8055_322_3,8055_322,-1,85.34400000000001,13.4112,52,1,right,8055,5216
8055_322_-1,8055_322,-1,85.34400000000001,13.4112,517,1,left,8055,22
22_322_1,22_322,-1,152.4,17.8816,106,1,thru,22,5216
22_322_2,22_322,-1,152.4,17.8816,106,1,thru,22,5216
22_322_-1,22_322,-1,152.4,17.8816,50,1,left,22,7010
5216_322_1,5216_322,-1,91.44,17.8816,1046,1,thru,5216,22
5216_322_2,5216_322,-1,91.44,17.8816,1046,1,thru,5216,22
5216_322_3,5216_322,-1,91.44,17.8816,1046,1,thru,5216,22
8_329_1,8_329,-1,104.2416,15.6464,0,,thru,8,7004
8_329_2,8_329,-1,104.2416,15.6464,0,,thru,8,7004
330_329_1,330_329,-1,376.7328,15.6464,0,,right,330,8
330_329_2,330_329,-1,376.7328,15.6464,0,,right,330,8
334_331_-1,334_331,-1,137.4648,13.4112,0,,left,334,333
334_331_-2,334_331,-2,137.4648,13.4112,0,,left,334,333
332_331_1,332_331,-1,256.94640000000004,13.4112,0,,thru,332,333
332_331_-1,332_331,-1,256.94640000000004,13.4112,0,,left,332,334
331_334_1,331_334,-1,137.4648,13.4112,0,,thru,331,506
331_334_2,331_334,-1,137.4648,13.4112,0,,thru,331,506
506_334_1,506_334,-1,291.9984,13.4112,0,,thru,506,331
506_334_2,506_334,-1,291.9984,13.4112,0,,thru,506,331
506_334_3,506_334,-1,291.9984,13.4112,0,,right,506,336
337_334_1,337_334,-1,228.60000000000002,13.4112,0,,thru,337,336
337_334_2,337_334,-1,228.60000000000002,13.4112,0,,right,337,506
137_335_1,137_335,-1,358.14000000000004,13.4112,564,1,thru,137,5284
137_335_2,137_335,-1,358.14000000000004,13.4112,564,1,thru,137,5284
137_335_3,137_335,-1,51.816,13.4112,182,1,right,137,5250
137_335_-1,137_335,-1,51.816,13.4112,216,1,left,137,135
