mvmt_id,node_id,ib_link_id,ob_link_id,type,movement_name,num_lanes,volume,ib_lane_indices,ob_lane_indices,sumo_dir,is_turn_bay_connector,control,turning_speed_mps
486_13_24_WBL,13,486_13_bay,13_24,left,WBL,2,62.0,"3,4","2,1",l,False,,6.7056
486_13_7001_WBT,13,486_13_bay,13_7001,thru,WBT,2,109.0,"1,2","0,1",s,False,,26.8224
486_13_7002_WBR,13,486_13_bay,13_7002,right,WBR,1,262.0,0,0,r,False,,4.02336
486_14_to_486_14_bay,486_14_bay_node,486_14,486_14_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
486_14_7003_EBL,14,486_14_bay,14_7003,left,EBL,1,8.0,3,0,l,False,,6.7056
486_14_247_EBT,14,486_14_bay,14_247,thru,EBT,2,443.0,"1,2","0,1",s,False,,26.8224
486_14_5230_EBR,14,486_14_bay,14_5230,right,EBR,1,33.0,0,0,r,False,,4.02336
489_264_747_NWR,264,489_264,264_747,right,NWR,2,0.0,"0,1","0,1",r,False,,4.02336
48_21_to_48_21_bay,48_21_bay_node,48_21,48_21_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
48_21_59_NBL,21,48_21_bay,21_59,left,NBL,1,23.0,2,2,l,False,,6.7056
48_21_7005_NBT,21,48_21_bay,21_7005,thru,NBT,2,22.0,"0,1","0,1",s,False,,26.8224
48_21_18_NBR,21,48_21_bay,21_18,right,NBR,1,22.0,0,0,r,False,,4.02336
48_33_18_EBL,33,48_33,33_18,left,EBL,1,44.0,1,2,l,False,,6.7056
48_33_494_EBT,33,48_33,33_494,thru,EBT,1,9.0,1,0,s,False,,26.8224
48_33_49_EBR,33,48_33,33_49,right,EBR,1,23.0,0,0,r,False,,4.02336
48_515_516_SBL,515,48_515,515_516,left,SBL,1,65.0,1,0,l,False,,6.7056
48_515_514_SBR,515,48_515,515_514,right,SBR,1,235.0,0,0,r,False,,4.02336
490_402_to_490_402_bay,490_402_bay_node,490_402,490_402_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,1","0,1,2",s,True,free,
490_402_202_NBL,402,490_402_bay,402_202,left,NBL,1,65.0,2,2,l,False,,6.7056
490_402_179_NBT,402,490_402_bay,402_179,thru,NBT,1,1.0,1,0,s,False,,26.8224
490_402_401_NBR,402,490_402_bay,402_401,right,NBR,1,104.0,0,0,r,False,,4.02336
491_202_to_491_202_bay,491_202_bay_node,491_202,491_202_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
491_202_402_SBL,202,491_202_bay,202_402,left,SBL,2,1366.0,"2,3","2,1",l,False,,6.7056
491_202_487_SBT,202,491_202_bay,202_487,thru,SBT,1,490.0,1,0,s,False,,26.8224
491_202_403_SBR,202,491_202_bay,202_403,right,SBR,1,437.0,0,0,r,False,,4.02336
492_512_513_SBL,512,492_512,512_513,left,SBL,1,2.0,0,0,l,False,,6.7056
492_512_46_SBT,512,492_512,512_46,thru,SBT,1,3.0,0,0,s,False,,26.8224
492_512_27_SBR,512,492_512,512_27,right,SBR,1,1.0,0,0,r,False,,4.02336
493_526_7238_SBT,526,493_526,526_7238,thru,SBT,1,0.0,0,0,s,False,,26.8224
494_33_49_WBL,33,494_33,33_49,left,WBL,1,3.0,0,2,l,False,,6.7056
494_33_48_WBT,33,494_33,33_48,thru,WBT,1,6.0,0,0,s,False,,26.8224
494_33_18_WBR,33,494_33,33_18,right,WBR,1,6.0,0,0,r,False,,4.02336
495_744_to_495_744_bay,495_744_bay_node,495_744,495_744_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,2,2","0,1,2,3,4",s,True,free,
495_744_77_NBL,744,495_744_bay,744_77,left,NBL,1,396.0,4,2,l,False,,6.7056
495_744_118_NBT,744,495_744_bay,744_118,thru,NBT,3,916.0,"1,2,3","0,1,2",s,False,,26.8224
495_744_152_NBR,744,495_744_bay,744_152,right,NBR,1,25.0,0,0,r,False,,4.02336
496_17_to_496_17_bay,496_17_bay_node,496_17,496_17_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
496_17_224_WBL,17,496_17_bay,17_224,left,WBL,2,685.0,"1,2","2,1",l,False,,6.7056
496_17_10_WBR,17,496_17_bay,17_10,right,WBR,1,653.0,0,0,r,False,,4.02336
498_747_35_SBL,747,498_747,747_35,left,SBL,2,691.0,"2,3","1,0",l,False,,6.7056
498_747_7060_SBR,747,498_747,747_7060,right,SBR,2,672.0,"0,1","0,1",r,False,,4.02336
499_56_58_SBL,56,499_56,56_58,left,SBL,2,31.0,"1,2","2,1",l,False,,6.7056
499_56_5205_SBR,56,499_56,56_5205,right,SBR,1,29.0,0,0,r,False,,4.02336
49_33_48_NBL,33,49_33,33_48,left,NBL,1,324.0,3,0,l,False,,6.7056
49_33_18_NBT,33,49_33,33_18,thru,NBT,3,1184.0,"0,1,2","0,1,2",s,False,,26.8224
49_33_494_NBR,33,49_33,33_494,right,NBR,1,33.0,0,0,r,False,,4.02336
49_50_to_49_50_bay,49_50_bay_node,49_50,49_50_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
49_50_7221_EBL,50,49_50_bay,50_7221,left,EBL,1,3.0,2,0,l,False,,6.7056
49_50_51_EBT,50,49_50_bay,50_51,thru,EBT,2,440.0,"0,1","0,1",s,False,,26.8224
49_50_522_EBR,50,49_50_bay,50_522,right,EBR,1,60.0,0,0,r,False,,4.02336
49_516_62_WBL,516,49_516,516_62,left,WBL,1,183.0,2,0,l,False,,6.7056
49_516_47_WBT,516,49_516,516_47,thru,WBT,2,1005.0,"0,1","0,1",s,False,,26.8224
49_516_515_WBR,516,49_516,516_515,right,WBR,1,155.0,0,0,r,False,,4.02336
49_517_to_49_517_bay,49_517_bay_node,49_517,49_517_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
49_517_519_SBL,517,49_517_bay,517_519,left,SBL,1,41.0,3,0,l,False,,6.7056
49_517_63_SBT,517,49_517_bay,517_63,thru,SBT,3,801.0,"0,1,2","0,1,2",s,False,,26.8224
49_517_539_SBR,517,49_517_bay,517_539,right,SBR,1,4.0,0,0,r,False,,4.02336
501_156_to_501_156_bay,501_156_bay_node,501_156,501_156_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,1,1","0,1,2,3,4",s,True,free,
501_156_250_NBL,156,501_156_bay,156_250,left,NBL,2,240.0,"3,4","2,1",l,False,,6.7056
501_156_294_NBT,156,501_156_bay,156_294,thru,NBT,2,426.0,"1,2","0,1",s,False,,26.8224
501_156_157_NBR,156,501_156_bay,156_157,right,NBR,1,62.0,0,0,r,False,,4.02336
502_34_36_SBL,34,502_34,34_36,left,SBL,1,2.0,1,1,l,False,,6.7056
502_34_508_SBT,34,502_34,34_508,thru,SBT,1,2.0,1,0,s,False,,26.8224
502_34_35_SBR,34,502_34,34_35,right,SBR,1,20.0,0,0,r,False,,4.02336
503_5_to_503_5_bay,503_5_bay_node,503_5,503_5_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,2,2","0,1,2,3,4",s,True,free,
503_5_284_NBL,5,503_5_bay,5_284,left,NBL,1,199.0,4,0,l,False,,6.7056
503_5_312_NBT,5,503_5_bay,5_312,thru,NBT,3,390.0,"1,2,3","0,1,2",s,False,,26.8224
503_5_313_NBR,5,503_5_bay,5_313,right,NBR,1,131.0,0,0,r,False,,4.02336
503_504_to_503_504_bay,503_504_bay_node,503_504,503_504_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
503_504_465_EBL,504,503_504_bay,504_465,left,EBL,1,0.0,2,0,l,False,,6.7056
503_504_505_EBT,504,503_504_bay,504_505,thru,EBT,2,0.0,"0,1","0,1",s,False,,26.8224
504_503_to_504_503_bay,504_503_bay_node,504_503,504_503_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
504_503_307_WBL,503,504_503_bay,503_307,left,WBL,1,124.0,3,2,l,False,,6.7056
504_503_474_WBT,503,504_503_bay,503_474,thru,WBT,2,371.0,"1,2","0,1",s,False,,26.8224
504_503_5_WBR,503,504_503_bay,503_5,right,WBR,1,115.0,0,0,r,False,,4.02336
504_505_to_504_505_bay,504_505_bay_node,504_505,504_505_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
504_505_467_EBL,505,504_505_bay,505_467,left,EBL,1,0.0,2,0,l,False,,6.7056
504_505_506_EBT,505,504_505_bay,505_506,thru,EBT,2,0.0,"0,1","0,1",s,False,,26.8224
505_504_to_505_504_bay,505_504_bay_node,505_504,505_504_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
505_504_466_WBL,504,505_504_bay,504_466,left,WBL,1,0.0,3,0,l,False,,6.7056
505_504_503_WBT,504,505_504_bay,504_503,thru,WBT,2,0.0,"1,2","0,1",s,False,,26.8224
505_504_465_WBR,504,505_504_bay,504_465,right,WBR,1,0.0,0,0,r,False,,4.02336
505_506_to_505_506_bay,505_506_bay_node,505_506,505_506_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
505_506_480_EBL,506,505_506_bay,506_480,left,EBL,1,11.0,3,1,l,False,,6.7056
505_506_507_EBT,506,505_506_bay,506_507,thru,EBT,2,152.0,"1,2","0,1",s,False,,26.8224
505_506_334_EBR,506,505_506_bay,506_334,right,EBR,1,47.0,0,1,r,False,,4.02336
506_334_331_SBT,334,506_334,334_331,thru,SBT,2,0.0,"1,2","0,1",s,False,,26.8224
506_334_336_SBR,334,506_334,334_336,right,SBR,1,0.0,0,0,r,False,,4.02336
506_505_to_506_505_bay,506_505_bay_node,506_505,506_505_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
506_505_468_WBL,505,506_505_bay,505_468,left,WBL,1,0.0,2,0,l,False,,6.7056
506_505_504_WBT,505,506_505_bay,505_504,thru,WBT,2,0.0,"0,1","0,1",s,False,,26.8224
506_507_8_EBT,507,506_507,507_8,thru,EBT,2,0.0,"0,1","0,1",s,False,,26.8224
507_506_to_507_506_bay,507_506_bay_node,507_506,507_506_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
507_506_334_WBL,506,507_506_bay,506_334,left,WBL,1,11.0,2,2,l,False,,6.7056
507_506_505_WBT,506,507_506_bay,506_505,thru,WBT,2,1004.0,"0,1","0,1",s,False,,26.8224
507_506_480_WBR,506,507_506_bay,506_480,right,WBR,1,32.0,0,0,r,False,,4.02336
507_8_to_507_8_bay,507_8_bay_node,507_8,507_8_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,1,1","0,1,2,3,4",s,True,free,
507_8_314_EBL,8,507_8_bay,8_314,left,EBL,2,30.0,"3,4","1,0",l,False,,6.7056
507_8_320_EBT,8,507_8_bay,8_320,thru,EBT,2,88.0,"1,2","0,1",s,False,,26.8224
507_8_329_EBR,8,507_8_bay,8_329,right,EBR,1,78.0,0,0,r,False,,4.02336
508_34_35_NBL,34,508_34,34_35,left,NBL,1,2.0,1,1,l,False,,6.7056
508_34_502_NBT,34,508_34,34_502,thru,NBT,1,2.0,1,0,s,False,,26.8224
508_34_36_NBR,34,508_34,34_36,right,NBR,1,5.0,0,0,r,False,,4.02336
509_16_to_509_16_bay,509_16_bay_node,509_16,509_16_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
509_16_7203_NBL,16,509_16_bay,16_7203,left,NBL,1,1.0,3,0,l,False,,6.7056
509_16_143_NBT,16,509_16_bay,16_143,thru,NBT,2,62.0,"1,2","0,1",s,False,,26.8224
509_16_5204_NBR,16,509_16_bay,16_5204,right,NBR,1,93.0,0,0,r,False,,4.02336
509_23_to_509_23_bay,509_23_bay_node,509_23,509_23_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
509_23_27_SBL,23,509_23_bay,23_27,left,SBL,1,48.0,2,0,l,False,,6.7056
509_23_5206_SBT,23,509_23_bay,23_5206,thru,SBT,1,123.0,1,0,s,False,,26.8224
509_23_7205_SBR,23,509_23_bay,23_7205,right,SBR,1,70.0,0,0,r,False,,4.02336
509_511_29_EBL,511,509_511,511_29,left,EBL,1,13.0,1,0,l,False,,6.7056
509_511_7217_EBT,511,509_511,511_7217,thru,EBT,1,16.0,0,0,s,False,,26.8224
509_511_28_EBR,511,509_511,511_28,right,EBR,1,17.0,0,1,r,False,,4.02336
50_49_to_50_49_bay,50_49_bay_node,50_49,50_49_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
50_49_517_WBL,49,50_49_bay,49_517,left,WBL,1,114.0,3,2,l,False,,6.7056
50_49_516_WBT,49,50_49_bay,49_516,thru,WBT,2,809.0,"1,2","0,1",s,False,,26.8224
50_49_33_WBR,49,50_49_bay,49_33,right,WBR,1,243.0,0,0,r,False,,4.02336
50_51_to_50_51_bay,50_51_bay_node,50_51,50_51_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,1,1","0,1,2,3,4",s,True,free,
50_51_20_EBL,51,50_51_bay,51_20,left,EBL,2,95.0,"3,4","1,0",l,False,,6.7056
50_51_53_EBT,51,50_51_bay,51_53,thru,EBT,2,282.0,"1,2","0,1",s,False,,26.8224
50_51_66_EBR,51,50_51_bay,51_66,right,EBR,1,57.0,0,0,r,False,,4.02336
50_522_523_SBL,522,50_522,522_523,left,SBL,1,25.0,1,1,l,False,,6.7056
50_522_7241_SBT,522,50_522,522_7241,thru,SBT,1,42.0,0,0,s,False,,26.8224
50_522_521_SBR,522,50_522,522_521,right,SBR,1,38.0,0,0,r,False,,4.02336
510_250_156_SBL,250,510_250,250_156,left,SBL,1,7.0,3,2,l,False,,6.7056
510_250_258_SBT,250,510_250,250_258,thru,SBT,1,8.0,2,0,s,False,,26.8224
510_250_355_SBR,250,510_250,250_355,right,SBR,2,13.0,"0,1","0,1",r,False,,4.02336
511_28_27_SBT,28,511_28,28_27,thru,SBT,1,323.0,1,0,s,False,,26.8224
511_28_7287_SBR,28,511_28,28_7287,right,SBR,1,4.0,0,0,r,False,,4.02336
511_29_to_511_29_bay,511_29_bay_node,511_29,511_29_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
511_29_5204_NBL,29,511_29_bay,29_5204,left,NBL,1,25.0,2,1,l,False,,6.7056
511_29_7004_NBT,29,511_29_bay,29_7004,thru,NBT,1,217.0,1,0,s,False,,26.8224
511_29_5205_NBR,29,511_29_bay,29_5205,right,NBR,1,84.0,0,0,r,False,,4.02336
511_509_to_511_509_bay,511_509_bay_node,511_509,511_509_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
511_509_23_WBL,509,511_509_bay,509_23,left,WBL,1,26.0,1,0,l,False,,6.7056
511_509_7204_WBT,509,511_509_bay,509_7204,thru,WBT,1,3.0,0,0,s,False,,26.8224
511_509_16_WBR,509,511_509_bay,509_16,right,WBR,1,10.0,0,0,r,False,,4.02336
512_27_to_512_27_bay,512_27_bay_node,512_27,512_27_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
512_27_30_WBL,27,512_27_bay,27_30,left,WBL,1,47.0,1,0,l,False,,6.7056
512_27_23_WBT,27,512_27_bay,27_23,thru,WBT,1,58.0,0,0,s,False,,26.8224
512_27_28_WBR,27,512_27_bay,27_28,right,WBR,1,42.0,0,0,r,False,,4.02336
512_46_47_SBL,46,512_46,46_47,left,SBL,1,26.0,0,1,l,False,,6.7056
512_46_45_SBR,46,512_46,46_45,right,SBR,1,23.0,0,0,r,False,,4.02336
512_513_514_EBT,513,512_513,513_514,thru,EBT,1,0.0,0,0,s,False,,26.8224
513_512_to_513_512_bay,513_512_bay_node,513_512,513_512_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
513_512_46_WBL,512,513_512_bay,512_46,left,WBL,1,132.0,1,0,l,False,,6.7056
513_512_27_WBT,512,513_512_bay,512_27,thru,WBT,1,206.0,0,0,s,False,,26.8224
513_512_492_WBR,512,513_512_bay,512_492,right,WBR,1,6.0,0,0,r,False,,4.02336
513_514_515_SET,514,513_514,514_515,thru,SET,1,0.0,0,0,s,False,,26.8224
514_513_512_WBT,513,514_513,513_512,thru,WBT,1,967.0,0,0,s,False,,26.8224
514_515_to_514_515_bay,514_515_bay_node,514_515,514_515_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
514_515_48_EBL,515,514_515_bay,515_48,left,EBL,1,55.0,1,0,l,False,,6.7056
514_515_516_EBT,515,514_515_bay,515_516,thru,EBT,1,114.0,0,0,s,False,,26.8224
515_48_33_EBT,48,515_48,48_33,thru,EBT,1,0.0,0,1,s,False,,26.8224
515_514_513_NWT,514,515_514,514_513,thru,NWT,1,0.0,0,0,s,False,,26.8224
515_516_to_515_516_bay,515_516_bay_node,515_516,515_516_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
515_516_49_SBL,516,515_516_bay,516_49,left,SBL,1,103.0,2,1,l,False,,6.7056
515_516_62_SBT,516,515_516_bay,516_62,thru,SBT,1,80.0,1,0,s,False,,26.8224
515_516_47_SBR,516,515_516_bay,516_47,right,SBR,1,18.0,0,0,r,False,,4.02336
516_47_46_WBT,47,516_47,47_46,thru,WBT,2,944.0,"0,1","0,1",s,False,,26.8224
516_49_to_516_49_bay,516_49_bay_node,516_49,516_49_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
516_49_33_EBL,49,516_49_bay,49_33,left,EBL,1,94.0,3,2,l,False,,6.7056
516_49_50_EBT,49,516_49_bay,49_50,thru,EBT,2,282.0,"1,2","0,1",s,False,,26.8224
516_49_517_EBR,49,516_49_bay,49_517,right,EBR,1,71.0,0,0,r,False,,4.02336
516_515_514_WBT,515,516_515,515_514,thru,WBT,1,160.0,0,0,s,False,,26.8224
516_515_48_WBR,515,516_515,515_48,right,WBR,1,57.0,0,0,r,False,,4.02336
516_62_to_516_62_bay,516_62_bay_node,516_62,516_62_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
516_62_63_SBL,62,516_62_bay,62_63,left,SBL,1,143.0,1,0,l,False,,6.7056
516_62_7054_SBT,62,516_62_bay,62_7054,thru,SBT,1,4.0,0,0,s,False,,26.8224
517_49_to_517_49_bay,517_49_bay_node,517_49,517_49_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,1,2,2,2","0,1,2,3,4",s,True,free,
517_49_516_NBL,49,517_49_bay,49_516,left,NBL,2,231.0,"3,4","1,0",l,False,,6.7056
517_49_33_NBT,49,517_49_bay,49_33,thru,NBT,3,1118.0,"0,1,2","0,1,2",s,False,,26.8224
517_49_50_NBR,49,517_49_bay,49_50,right,NBR,1,106.0,0,0,r,False,,4.02336
517_519_542_SEL,519,517_519,519_542,left,SEL,1,0.0,1,0,l,False,,6.7056
517_519_520_SET,519,517_519,519_520,thru,SET,1,0.0,0,0,s,False,,26.8224
517_63_64_SBT,63,517_63,63_64,thru,SBT,3,958.0,"0,1,2","0,1,2",s,False,,26.8224
517_63_62_SBR,63,517_63,63_62,right,SBR,1,69.0,0,0,r,False,,4.02336
518_178_to_518_178_bay,518_178_bay_node,518_178,518_178_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
518_178_180_SBL,178,518_178_bay,178_180,left,SBL,1,122.0,1,1,l,False,,6.7056
518_178_345_SBT,178,518_178_bay,178_345,thru,SBT,1,12.0,0,0,s,False,,26.8224
518_178_287_SBR,178,518_178_bay,178_287,right,SBR,1,101.0,0,0,r,False,,4.02336
519_517_to_519_517_bay,519_517_bay_node,519_517,519_517_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
519_517_63_NWL2,517,519_517_bay,517_63,left,NWL2,1,52.0,1,2,l,False,,6.7056
519_517_49_NWR,517,519_517_bay,517_49,right,NWR,1,125.0,0,0,r,False,,4.02336
519_520_7303_SEL,520,519_520,520_7303,left,SEL,1,22.0,0,0,l,False,,6.7056
519_520_521_SET,520,519_520,520_521,thru,SET,1,37.0,0,0,s,False,,26.8224
51_20_to_51_20_bay,51_20_bay_node,51_20,51_20_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
51_20_249_NBL,20,51_20_bay,20_249,left,NBL,1,106.0,2,1,l,False,,6.7056
51_20_42_NBT,20,51_20_bay,20_42,thru,NBT,2,1249.0,"0,1","0,1",s,False,,26.8224
51_20_37_NBR,20,51_20_bay,20_37,right,NBR,1,54.0,0,0,r,False,,4.02336
51_50_to_51_50_bay,51_50_bay_node,51_50,51_50_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
51_50_522_WBL,50,51_50_bay,50_522,left,WBL,1,113.0,2,0,l,False,,6.7056
51_50_49_WBT,50,51_50_bay,50_49,thru,WBT,2,1183.0,"0,1","0,1",s,False,,26.8224
51_50_7221_WBR,50,51_50_bay,50_7221,right,WBR,1,10.0,0,0,r,False,,4.02336
51_53_to_51_53_bay,51_53_bay_node,51_53,51_53_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
51_53_7225_EBL,53,51_53_bay,53_7225,left,EBL,1,23.0,2,0,l,False,,6.7056
51_53_5272_EBT,53,51_53_bay,53_5272,thru,EBT,2,541.0,"0,1","0,1",s,False,,26.8224
51_53_7226_EBR,53,51_53_bay,53_7226,right,EBR,1,26.0,0,0,r,False,,4.02336
51_66_7223_SBL,66,51_66,66_7223,left,SBL,1,22.0,3,0,l,False,,6.7056
51_66_525_SBT,66,51_66,66_525,thru,SBT,3,546.0,"0,1,2","1,1,2",s,False,,26.8224
51_66_7222_SBR,66,51_66,66_7222,right,SBR,1,10.0,0,0,r,False,,4.02336
5201_247_to_5201_247_bay,5201_247_bay_node,5201_247,5201_247_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
5201_247_454_WBL,247,5201_247_bay,247_454,left,WBL,1,15.0,2,0,l,False,,6.7056
5201_247_14_WBT,247,5201_247_bay,247_14,thru,WBT,2,213.0,"0,1","0,1",s,False,,26.8224
5202_143_16_SBT,143,5202_143,143_16,thru,SBT,2,0.0,"0,1","1,1",s,False,,26.8224
5203_143_16_EBR,143,5203_143,143_16,right,EBR,1,0.0,0,1,r,False,,4.02336
5204_16_509_WBL,16,5204_16,16_509,left,WBL,1,186.0,3,0,l,False,,6.7056
5204_16_7203_WBT,16,5204_16,16_7203,thru,WBT,1,6.0,2,0,s,False,,26.8224
5204_16_143_WBR,16,5204_16,16_143,right,WBR,2,337.0,"0,1","0,1",r,False,,4.02336
5204_29_to_5204_29_bay,5204_29_bay_node,5204_29,5204_29_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
5204_29_7004_EBL,29,5204_29_bay,29_7004,left,EBL,1,71.0,2,1,l,False,,6.7056
5204_29_5205_EBT,29,5204_29_bay,29_5205,thru,EBT,2,170.0,"0,1","0,1",s,False,,26.8224
5204_29_511_EBR,29,5204_29_bay,29_511,right,EBR,1,35.0,0,0,r,False,,4.02336
5205_29_to_5205_29_bay,5205_29_bay_node,5205_29,5205_29_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
5205_29_511_WBL,29,5205_29_bay,29_511,left,WBL,1,180.0,2,0,l,False,,6.7056
5205_29_5204_WBT,29,5205_29_bay,29_5204,thru,WBT,2,500.0,"0,1","0,1",s,False,,26.8224
5205_29_7004_WBR,29,5205_29_bay,29_7004,right,WBR,1,153.0,0,0,r,False,,4.02336
5205_56_499_EBL,56,5205_56,56_499,left,EBL,1,134.0,2,0,l,False,,6.7056
5205_56_58_EBT,56,5205_56,56_58,thru,EBT,2,186.0,"0,1","1,2",s,False,,26.8224
5206_23_to_5206_23_bay,5206_23_bay_node,5206_23,5206_23_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
5206_23_7205_NBL,23,5206_23_bay,23_7205,left,NBL,1,14.0,1,0,l,False,,6.7056
5206_23_509_NBT,23,5206_23_bay,23_509,thru,NBT,1,104.0,0,0,s,False,,26.8224
5206_23_27_NBR,23,5206_23_bay,23_27,right,NBR,1,22.0,0,0,r,False,,4.02336
5207_41_to_5207_41_bay,5207_41_bay_node,5207_41,5207_41_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
5207_41_43_SBL,41,5207_41_bay,41_43,left,SBL,1,42.0,1,1,l,False,,6.7056
5207_41_7273_SBT,41,5207_41_bay,41_7273,thru,SBT,1,68.0,0,0,s,False,,26.8224
5207_41_40_SBR,41,5207_41_bay,41_40,right,SBR,1,61.0,0,0,r,False,,4.02336
5208_58_535_WBL,58,5208_58,58_535,left,WBL,2,0.0,"3,4","1,0",l,False,,6.7056
5208_58_56_WBT,58,5208_58,58_56,thru,WBT,2,0.0,"1,2","1,2",s,False,,26.8224
5208_58_529_WBR,58,5208_58,58_529,right,WBR,1,0.0,0,0,r,False,,4.02336
5208_59_531_EBL,59,5208_59,59_531,left,EBL,2,0.0,"3,4","1,0",l,False,,6.7056
5208_59_21_EBT,59,5208_59,59_21,thru,EBT,2,0.0,"1,2","0,1",s,False,,26.8224
5208_59_538_EBR,59,5208_59,59_538,right,EBR,1,0.0,0,0,r,False,,4.02336
520_519_517_NWT,519,520_519,519_517,thru,NWT,1,0.0,0,0,s,False,,26.8224
520_521_to_520_521_bay,520_521_bay_node,520_521,520_521_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
520_521_522_SEL,521,520_521_bay,521_522,left,SEL,1,19.0,1,1,l,False,,6.7056
520_521_7242_SER,521,520_521_bay,521_7242,right,SER,1,11.0,0,0,r,False,,4.02336
520_521_5226_SER2,521,520_521_bay,521_5226,right,SER2,1,7.0,0,0,r,False,,4.02336
520_64_to_520_64_bay,520_64_bay_node,520_64,520_64_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
520_64_76_WBL,64,520_64_bay,64_76,left,WBL,1,40.0,1,2,l,False,,6.7056
520_64_5288_WBT,64,520_64_bay,64_5288,thru,WBT,1,37.0,0,0,s,False,,26.8224
520_64_63_WBR,64,520_64_bay,64_63,right,WBR,1,33.0,0,0,r,False,,4.02336
5213_18_to_5213_18_bay,5213_18_bay_node,5213_18,5213_18_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,1,1","0,1,2,3,4",s,True,free,
5213_18_33_WBL,18,5213_18_bay,18_33,left,WBL,2,102.0,"3,4","2,1",l,False,,6.7056
5213_18_21_WBT,18,5213_18_bay,18_21,thru,WBT,2,780.0,"1,2","0,1",s,False,,26.8224
5213_18_224_WBR,18,5213_18_bay,18_224,right,WBR,1,141.0,0,0,r,False,,4.02336
5213_249_to_5213_249_bay,5213_249_bay_node,5213_249,5213_249_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,1,1","0,1,2,3",s,True,free,
5213_249_369_EBL,249,5213_249_bay,249_369,left,EBL,2,0.0,"2,3","1,0",l,False,,6.7056
