link_id,from_node_id,to_node_id,lanes,length_m,free_speed_mps,geometry,main_link_id,is_turn_bay_link
191_188,191,191_188_bay_node,2,741.349983,20.1168,"POLYGON ((-111.894127 33.363914, -111.902095 33.363868, -111.902095 33.363802, -111.894127 33.363848, -111.894127 33.363914))",191_188,False
191_188_bay,191_188_bay_node,188,3,53.34,20.1168,"POLYGON ((-111.902095 33.363884, -111.902669 33.363881, -111.902668 33.363782, -111.902094 33.363785, -111.902095 33.363884))",191_188,True
191_391,191,391,2,106.757786,13.4112,"POLYGON ((-111.894166 33.363882, -111.894219 33.362921, -111.89414 33.362918, -111.894088 33.363879, -111.894166 33.363882))",191_391,False
191_411,191,411,2,140.354493,13.4112,"POLYGON ((-111.894088 33.363879, -111.894008 33.365143, -111.894087 33.365147, -111.894166 33.363883, -111.894088 33.363879))",191_411,False
192_170,192,170,2,120.078286,13.4112,"POLYGON ((-111.900762 33.37958, -111.900737 33.378497, -111.900658 33.378498, -111.900684 33.379581, -111.900762 33.37958))",192_170,False
193_183,193,193_183_bay_node,2,586.847414,20.1168,"POLYGON ((-111.928584 33.357886, -111.928607 33.363178, -111.928686 33.363178, -111.928663 33.357885, -111.928584 33.357886))",193_183,False
193_183_bay,193_183_bay_node,183,3,68.58,20.1168,"POLYGON ((-111.928587 33.363178, -111.92859 33.363797, -111.928708 33.363797, -111.928705 33.363178, -111.928587 33.363178))",193_183,True
193_197,193,197,2,146.284649,20.1168,"POLYGON ((-111.928663 33.357885, -111.928633 33.356566, -111.928555 33.356567, -111.928584 33.357886, -111.928663 33.357885))",193_197,False
193_234,193,234,1,274.622133,13.4112,"POLYGON ((-111.928624 33.357902, -111.931574 33.357842, -111.931573 33.357809, -111.928623 33.357869, -111.928624 33.357902))",193_234,False
193_235,193,235,1,290.087988,13.4112,"POLYGON ((-111.928623 33.357869, -111.925506 33.357888, -111.925506 33.357921, -111.928623 33.357902, -111.928623 33.357869))",193_235,False
194_205,194,205,3,58.160919,11.176,"POLYGON ((-111.958526 33.349763, -111.958634 33.349246, -111.958518 33.349229, -111.95841 33.349746, -111.958526 33.349763))",194_205,False
195_198,195,198,2,330.311686,20.1168,"POLYGON ((-111.911365 33.359719, -111.911336 33.35674, -111.911257 33.35674, -111.911286 33.359719, -111.911365 33.359719))",195_198,False
195_211,195,211,1,114.893634,13.4112,"POLYGON ((-111.911325 33.359736, -111.912559 33.359755, -111.91256 33.359722, -111.911326 33.359703, -111.911325 33.359736))",195_211,False
195_212,195,212,1,106.972742,13.4112,"POLYGON ((-111.911326 33.359703, -111.910176 33.359683, -111.910175 33.359716, -111.911325 33.359736, -111.911326 33.359703))",195_212,False
195_410,195,410,2,336.089835,20.1168,"POLYGON ((-111.911286 33.359719, -111.911282 33.36275, -111.91136 33.36275, -111.911365 33.359719, -111.911286 33.359719))",195_410,False
196_161,196,161,2,866.2887,17.8816,"POLYGON ((-111.945868 33.354876, -111.955178 33.354847, -111.955178 33.354781, -111.945868 33.35481, -111.945868 33.354876))",196_161,False
196_180,196,196_180_bay_node,2,920.215998,20.1168,"POLYGON ((-111.945829 33.354843, -111.945894 33.363142, -111.945972 33.363142, -111.945907 33.354843, -111.945829 33.354843))",196_180,False
196_180_bay,196_180_bay_node,180,4,67.056,20.1168,"POLYGON ((-111.945855 33.363143, -111.945859 33.363747, -111.946017 33.363747, -111.946012 33.363142, -111.945855 33.363143))",196_180,True
196_208,196,196_208_bay_node,2,571.113823,20.1168,"POLYGON ((-111.945907 33.354842, -111.945792 33.349692, -111.945714 33.349694, -111.945829 33.354844, -111.945907 33.354842))",196_208,False
196_208_bay,196_208_bay_node,208,4,50.292,20.1168,"POLYGON ((-111.945832 33.349692, -111.945822 33.349238, -111.945664 33.349241, -111.945674 33.349694, -111.945832 33.349692))",196_208,True
196_309,196,309,1,158.755047,17.8816,"POLYGON ((-111.945868 33.354827, -111.944162 33.354835, -111.944162 33.354868, -111.945868 33.35486, -111.945868 33.354827))",196_309,False
197_193,197,197_193_bay_node,2,108.184649,20.1168,"POLYGON ((-111.928555 33.356567, -111.928576 33.357543, -111.928655 33.357541, -111.928633 33.356566, -111.928555 33.356567))",197_193,False
197_193_bay,197_193_bay_node,193,3,38.1,20.1168,"POLYGON ((-111.928557 33.357543, -111.928564 33.357886, -111.928682 33.357885, -111.928675 33.357541, -111.928557 33.357543))",197_193,True
197_407,197,407,1,433.621112,13.4112,"POLYGON ((-111.928594 33.356583, -111.933254 33.356542, -111.933254 33.356509, -111.928594 33.35655, -111.928594 33.356583))",197_407,False
197_434,197,434,1,355.613981,13.4112,"POLYGON ((-111.928594 33.35655, -111.924772 33.356585, -111.924772 33.356618, -111.928594 33.356583, -111.928594 33.35655))",197_434,False
197_479,197,479,3,176.429058,20.1168,"POLYGON ((-111.928653 33.356566, -111.92864 33.354975, -111.928522 33.354976, -111.928535 33.356567, -111.928653 33.356566))",197_479,False
198_195,198,195,3,330.311686,20.1168,"POLYGON ((-111.911238 33.356741, -111.911266 33.35972, -111.911384 33.359719, -111.911356 33.35674, -111.911238 33.356741))",198_195,False
198_215,198,198_215_bay_node,3,762.078761,20.1168,"POLYGON ((-111.911356 33.35674, -111.911285 33.349867, -111.911167 33.349868, -111.911238 33.356741, -111.911356 33.35674))",198_215,False
198_215_bay,198_215_bay_node,215,4,67.056,20.1168,"POLYGON ((-111.911305 33.349867, -111.911299 33.349262, -111.911141 33.349263, -111.911148 33.349868, -111.911305 33.349867))",198_215,True
198_436,198,436,1,615.630666,13.4112,"POLYGON ((-111.911296 33.356724, -111.904681 33.356835, -111.904682 33.356868, -111.911297 33.356757, -111.911296 33.356724))",198_436,False
198_437,198,437,1,847.868234,13.4112,"POLYGON ((-111.911297 33.356757, -111.920407 33.356601, -111.920407 33.356568, -111.911296 33.356724, -111.911297 33.356757))",198_437,False
1990_528,1990,528,3,97.505425,15.6464,"POLYGON ((-111.90048 33.414751, -111.901528 33.414751, -111.901529 33.414652, -111.90048 33.414652, -111.90048 33.414751))",1990_528,False
1990_530,1990,1990_530_bay_node,2,315.342628,15.6464,"POLYGON ((-111.90048 33.414668, -111.897089 33.414667, -111.897089 33.414733, -111.90048 33.414734, -111.90048 33.414668))",1990_530,False
1990_530_bay,1990_530_bay_node,530,3,83.82,15.6464,"POLYGON ((-111.897089 33.414651, -111.896187 33.414651, -111.896187 33.41475, -111.897089 33.41475, -111.897089 33.414651))",1990_530,True
1990_7290,1990,7290,1,125.538205,13.4112,"POLYGON ((-111.90046 33.414701, -111.90046 33.415834, -111.900499 33.415834, -111.9005 33.414701, -111.90046 33.414701))",1990_7290,False
199_405,199,405,3,393.079764,20.1168,"POLYGON ((-111.887716 33.349519, -111.89194 33.349494, -111.891939 33.349395, -111.887715 33.349421, -111.887716 33.349519))",199_405,False
19_12,19,19_12_bay_node,3,348.513473,20.1168,"POLYGON ((-111.909377 33.436732, -111.909509 33.439873, -111.909626 33.439869, -111.909495 33.436728, -111.909377 33.436732))",19_12,False
19_12_bay,19_12_bay_node,12,4,56.388,20.1168,"POLYGON ((-111.909489 33.439873, -111.90951 33.440382, -111.909667 33.440377, -111.909646 33.439869, -111.909489 33.439873))",19_12,True
19_393,19,393,1,268.094188,13.4112,"POLYGON ((-111.909437 33.436746, -111.912315 33.43659, -111.912312 33.436557, -111.909435 33.436713, -111.909437 33.436746))",19_393,False
19_42,19,19_42_bay_node,3,486.606587,20.1168,"POLYGON ((-111.909495 33.436728, -111.909316 33.432342, -111.909198 33.432345, -111.909377 33.436731, -111.909495 33.436728))",19_42,False
19_42_bay,19_42_bay_node,42,5,36.576,20.1168,"POLYGON ((-111.909356 33.432341, -111.909342 33.432011, -111.909146 33.432017, -111.909159 33.432346, -111.909356 33.432341))",19_42,True
1_171,1,171,2,381.467709,13.4112,"POLYGON ((-111.963113 33.354575, -111.963152 33.353411, -111.96338 33.352074, -111.962481 33.351489, -111.962433 33.351541, -111.963308 33.352099, -111.963073 33.353406, -111.963034 33.354573, -111.963113 33.354575))",1_171,False
200_166,200,166,3,79.626758,13.4112,"POLYGON ((-111.920734 33.379117, -111.920691 33.3784, -111.920574 33.378405, -111.920616 33.379122, -111.920734 33.379117))",200_166,False
201_5270,201,5270,2,121.882714,15.6464,"POLYGON ((-111.940026 33.416877, -111.940026 33.417976, -111.940105 33.417976, -111.940105 33.416877, -111.940026 33.416877))",201_5270,False
201_5281,201,5281,2,164.541665,15.6464,"POLYGON ((-111.940105 33.416877, -111.940105 33.415393, -111.940026 33.415393, -111.940026 33.416877, -111.940105 33.416877))",201_5281,False
201_72,201,72,2,102.934982,15.6464,"POLYGON ((-111.940102 33.416866, -111.939729 33.415992, -111.939655 33.416014, -111.940028 33.416888, -111.940102 33.416866))",201_72,False
202_402,202,402,5,185.873374,17.8816,"POLYGON ((-111.972885 33.349116, -111.970887 33.349122, -111.970888 33.349287, -111.972885 33.349281, -111.972885 33.349116))",202_402,False
202_403,202,403,3,107.268357,17.8816,"POLYGON ((-111.972886 33.349248, -111.974039 33.349234, -111.974037 33.349135, -111.972884 33.349149, -111.972886 33.349248))",202_403,False
202_487,202,487,2,125.85618,13.4112,"POLYGON ((-111.972924 33.349195, -111.97276 33.348068, -111.972682 33.348076, -111.972846 33.349203, -111.972924 33.349195))",202_487,False
203_204,203,203_204_bay_node,3,109.042766,17.8816,"POLYGON ((-111.965953 33.34917, -111.964781 33.349174, -111.964781 33.349273, -111.965953 33.349269, -111.965953 33.34917))",203_204,False
203_204_bay,203_204_bay_node,204,6,147.828,17.8816,"POLYGON ((-111.964781 33.349125, -111.963192 33.34913, -111.963193 33.349328, -111.964782 33.349322, -111.964781 33.349125))",203_204,True
203_392,203,392,1,123.10823,13.4112,"POLYGON ((-111.965973 33.34922, -111.965985 33.34811, -111.965946 33.348109, -111.965933 33.34922, -111.965973 33.34922))",203_392,False
203_401,203,401,3,297.098481,17.8816,"POLYGON ((-111.965953 33.349269, -111.969146 33.349249, -111.969145 33.34915, -111.965953 33.34917, -111.965953 33.349269))",203_401,False
203_453,203,453,1,111.527023,13.4112,"POLYGON ((-111.965933 33.34922, -111.965924 33.350225, -111.965963 33.350226, -111.965973 33.34922, -111.965933 33.34922))",203_453,False
204_203,204,204_203_bay_node,3,206.578766,17.8816,"POLYGON ((-111.963193 33.349278, -111.965413 33.349271, -111.965412 33.349172, -111.963192 33.349179, -111.963193 33.349278))",204_203,False
204_203_bay,204_203_bay_node,203,4,50.292,17.8816,"POLYGON ((-111.965413 33.349287, -111.965953 33.349286, -111.965953 33.349154, -111.965412 33.349155, -111.965413 33.349287))",204_203,True
204_205,204,204_205_bay_node,3,345.819421,20.1168,"POLYGON ((-111.963193 33.349179, -111.959476 33.349187, -111.959477 33.349285, -111.963193 33.349278, -111.963193 33.349179))",204_205,False
204_205_bay,204_205_bay_node,205,5,83.82,20.1168,"POLYGON ((-111.959476 33.349154, -111.958575 33.349155, -111.958576 33.34932, -111.959477 33.349318, -111.959476 33.349154))",204_205,True
204_221,204,204_221_bay_node,3,354.376023,20.1168,"POLYGON ((-111.963252 33.349229, -111.963285 33.346033, -111.963167 33.346032, -111.963134 33.349228, -111.963252 33.349229))",204_221,False
204_221_bay,204_221_bay_node,221,4,53.34,20.1168,"POLYGON ((-111.963304 33.346033, -111.963309 33.345552, -111.963152 33.345551, -111.963147 33.346032, -111.963304 33.346033))",204_221,True
204_406,204,406,3,136.819428,17.8816,"POLYGON ((-111.963134 33.349228, -111.963121 33.350462, -111.963239 33.350463, -111.963252 33.349229, -111.963134 33.349228))",204_406,False
205_194,205,194,1,58.160919,13.4112,"POLYGON ((-111.958556 33.349235, -111.958448 33.349752, -111.958487 33.349757, -111.958595 33.349241, -111.958556 33.349235))",205_194,False
205_204,205,205_204_bay_node,3,354.963421,20.1168,"POLYGON ((-111.958576 33.349287, -111.96239 33.34928, -111.96239 33.349181, -111.958576 33.349188, -111.958576 33.349287))",205_204,False
205_204_bay,205_204_bay_node,204,6,74.676,20.1168,"POLYGON ((-111.96239 33.349329, -111.963193 33.349328, -111.963192 33.34913, -111.96239 33.349131, -111.96239 33.349329))",205_204,True
205_206,205,205_206_bay_node,3,303.463672,20.1168,"POLYGON ((-111.958576 33.349188, -111.955315 33.349189, -111.955315 33.349288, -111.958576 33.349287, -111.958576 33.349188))",205_206,False
205_206_bay,205_206_bay_node,206,5,83.82,20.1168,"POLYGON ((-111.955315 33.349156, -111.954414 33.349156, -111.954414 33.349321, -111.955315 33.349321, -111.955315 33.349156))",205_206,True
205_441,205,441,1,44.234109,13.4112,"POLYGON ((-111.958595 33.349241, -111.958677 33.348848, -111.958638 33.348842, -111.958556 33.349235, -111.958595 33.349241))",205_441,False
206_190,206,190,1,304.802912,13.4112,"POLYGON ((-111.954394 33.349239, -111.954477 33.351987, -111.954516 33.351986, -111.954433 33.349238, -111.954394 33.349239))",206_190,False
206_205,206,206_205_bay_node,3,303.463672,20.1168,"POLYGON ((-111.954414 33.349288, -111.957675 33.349287, -111.957675 33.349188, -111.954414 33.349189, -111.954414 33.349288))",206_205,False
206_205_bay,206_205_bay_node,205,5,83.82,20.1168,"POLYGON ((-111.957675 33.34932, -111.958576 33.34932, -111.958576 33.349155, -111.957675 33.349155, -111.957675 33.34932))",206_205,True
206_208,206,206_208_bay_node,3,729.141321,20.1168,"POLYGON ((-111.954414 33.349189, -111.946578 33.34919, -111.946578 33.349289, -111.954414 33.349288, -111.954414 33.349189))",206_208,False
206_208_bay,206_208_bay_node,208,5,77.724,20.1168,"POLYGON ((-111.946578 33.349157, -111.945743 33.349157, -111.945743 33.349322, -111.946578 33.349322, -111.946578 33.349157))",206_208,True
206_482,206,482,2,205.068512,15.6464,"POLYGON ((-111.954453 33.349239, -111.954456 33.347389, -111.954377 33.347389, -111.954374 33.349238, -111.954453 33.349239))",206_482,False
207_181,207,207_181_bay_node,1,80.132857,13.4112,"POLYGON ((-111.938569 33.365001, -111.938581 33.364278, -111.938541 33.364278, -111.93853 33.365, -111.938569 33.365001))",207_181,False
207_181_bay,207_181_bay_node,181,2,56.388,13.4112,"POLYGON ((-111.9386 33.364278, -111.938608 33.36377, -111.93853 33.363769, -111.938522 33.364278, -111.9386 33.364278))",207_181,True
208_196,208,208_196_bay_node,2,572.637823,20.1168,"POLYGON ((-111.945704 33.34924, -111.945819 33.354404, -111.945898 33.354403, -111.945782 33.349239, -111.945704 33.34924))",208_196,False
208_196_bay,208_196_bay_node,196,3,48.768,20.1168,"POLYGON ((-111.945799 33.354404, -111.945809 33.354844, -111.945927 33.354842, -111.945917 33.354402, -111.945799 33.354404))",208_196,True
208_206,208,208_206_bay_node,3,723.045321,20.1168,"POLYGON ((-111.945743 33.349289, -111.953513 33.349288, -111.953513 33.349189, -111.945743 33.34919, -111.945743 33.349289))",208_206,False
208_206_bay,208_206_bay_node,206,5,83.82,20.1168,"POLYGON ((-111.953513 33.349321, -111.954414 33.349321, -111.954414 33.349156, -111.953513 33.349156, -111.953513 33.349321))",208_206,True
208_209,208,209,3,638.984754,20.1168,"POLYGON ((-111.945743 33.34919, -111.938876 33.349229, -111.938877 33.349328, -111.945743 33.349289, -111.945743 33.34919))",208_209,False
208_232,208,208_232_bay_node,2,1560.092831,20.1168,"POLYGON ((-111.945782 33.349239, -111.945727 33.335169, -111.945648 33.335169, -111.945704 33.34924, -111.945782 33.349239))",208_232,False
208_232_bay,208_232_bay_node,232,3,53.34,20.1168,"POLYGON ((-111.945746 33.335169, -111.945744 33.334688, -111.945627 33.334688, -111.945628 33.335169, -111.945746 33.335169))",208_232,True
209_208,209,209_208_bay_node,3,556.688754,20.1168,"POLYGON ((-111.938877 33.349328, -111.944859 33.349294, -111.944858 33.349195, -111.938876 33.349229, -111.938877 33.349328))",209_208,False
209_208_bay,209_208_bay_node,208,5,82.296,20.1168,"POLYGON ((-111.944859 33.349327, -111.945744 33.349322, -111.945742 33.349157, -111.944858 33.349162, -111.944859 33.349327))",209_208,True
209_210,209,209_210_bay_node,3,892.468386,20.1168,"POLYGON ((-111.938876 33.349229, -111.929285 33.349247, -111.929286 33.349346, -111.938876 33.349328, -111.938876 33.349229))",209_210,False
209_210_bay,209_210_bay_node,210,4,62.484,20.1168,"POLYGON ((-111.929285 33.34923, -111.928614 33.349232, -111.928614 33.349364, -111.929286 33.349362, -111.929285 33.34923))",209_210,True
20_249,20,20_249_bay_node,2,773.178063,17.8816,"POLYGON ((-111.90913 33.429192, -111.912044 33.42901, -111.914936 33.42955, -111.917351 33.429302, -111.917341 33.429236, -111.91494 33.429484, -111.91205 33.428944, -111.909124 33.429126, -111.90913 33.429192))",20_249,False
20_249_bay,20_249_bay_node,249,3,36.576,17.8816,"POLYGON ((-111.917353 33.429318, -111.917744 33.429278, -111.917729 33.42918, -111.917339 33.42922, -111.917353 33.429318))",20_249,True
20_37,20,20_37_bay_node,2,347.346327,17.8816,"POLYGON ((-111.909127 33.429126, -111.905391 33.429125, -111.905391 33.429191, -111.909127 33.429192, -111.909127 33.429126))",20_37,False
20_37_bay,20_37_bay_node,37,3,54.864,17.8816,"POLYGON ((-111.905391 33.429108, -111.9048 33.429108, -111.9048 33.429207, -111.905391 33.429207, -111.905391 33.429108))",20_37,True
20_42,20,20_42_bay_node,2,234.482373,20.1168,"POLYGON ((-111.909087 33.42916, -111.909174 33.431273, -111.909253 33.431271, -111.909166 33.429158, -111.909087 33.42916))",20_42,False
20_42_bay,20_42_bay_node,42,3,82.296,20.1168,"POLYGON ((-111.909154 33.431274, -111.909185 33.432016, -111.909303 33.432012, -111.909272 33.43127, -111.909154 33.431274))",20_42,True
20_51,20,20_51_bay_node,3,714.50684,20.1168,"POLYGON ((-111.909186 33.429159, -111.909188 33.422715, -111.90907 33.422715, -111.909068 33.429159, -111.909186 33.429159))",20_51,False
20_51_bay,20_51_bay_node,51,5,83.82,20.1168,"POLYGON ((-111.909227 33.422715, -111.909227 33.421959, -111.909031 33.421959, -111.90903 33.422715, -111.909227 33.422715))",20_51,True
210_209,210,209,3,954.952386,20.1168,"POLYGON ((-111.928614 33.349347, -111.938876 33.349328, -111.938876 33.349229, -111.928614 33.349248, -111.928614 33.349347))",210_209,False
210_213,210,210_213_bay_node,3,754.138358,20.1168,"POLYGON ((-111.928614 33.349248, -111.92051 33.349217, -111.92051 33.349316, -111.928614 33.349347, -111.928614 33.349248))",210_213,False
210_213_bay,210_213_bay_node,213,4,54.864,20.1168,"POLYGON ((-111.92051 33.3492, -111.919921 33.349198, -111.91992 33.34933, -111.92051 33.349332, -111.92051 33.3492))",210_213,True
